year,state,total_revenue,total_revenue_pp,federal_revenue,federal_revenue_pp,state_revenue,state_revenue_pp,local_revenue,local_revenue_pp,current_spending,current_spending_pp,total_salary,total_salary_pp,total_benefits,total_benefits_pp,all_instruction,all_instruction_pp,instructional_staff_salary,instructional_staff_salary_pp,instructional_staff_benefits,instructional_staff_benefits_pp,all_support_services,all_support_services_pp,support_services_staff_salary,support_services_staff_salary_pp,support_services_staff_benefits,support_services_staff_benefits_pp,ss_pupil_support_services,ss_pupil_support_services_pp,ss_instructional_staff_support_services,ss_instructional_staff_support_services_pp,ss_general_administration,ss_general_administration_pp,ss_school_administration,ss_school_administration_pp,ss_operation_and_maintenance_of_plant,ss_operation_and_maintenance_of_plant_pp,ss_pupil_transportation,ss_pupil_transportation_pp,ss_other_nonspecified_support_services,ss_other_nonspecified_support_services_pp,total_capital_outlay,total_capital_outlay_pp,short_term_debt,short_term_debt_pp,long_term_debt,long_term_debt_pp,enrollment,cpi,total_debt,total_debt_pp
2015,Connecticut,11802416358.636934,23354.197952024813,482729880.2434144,955.213220275705,4732525371.311014,9364.55072823641,6587161107.082505,13034.434003512699,10439075375.835724,19977.046568691403,5639377878.568209,11158.99972606293,2817155024.0250196,5574.483123897757,6529125642.538533,12328.274976719978,3956880974.601546,7829.732927526889,1948327551.4150896,3855.2797778231993,3515414453.139592,6956.178958329015,1523243971.5531628,3014.1416614892873,798237659.1482546,1579.528197365953,660948586.7990192,1307.863348632453,318839589.4020919,630.9133750407598,230715647.61393347,456.5286964211442,598807331.6357582,1184.8961696931003,923357198.539339,1827.1040018517867,521411493.53353035,1031.7524624001728,261334605.61592022,517.120904289598,576670630.5049151,1141.0988956525548,31899503.76569392,63.12503607680511,2706223670.803635,5354.974969343094,505366,236.6704167,2738123174.5693293,5418.100005419899
2016,Connecticut,12062679790.894072,24149.801489670055,506024380.3095195,1013.0746425881041,4763552258.387037,9536.760765792369,6793103152.197515,13599.966081289584,10581474688.182198,20472.111819389924,5725377077.427922,11462.352020485063,2834035655.3179736,5673.818409414226,6598722276.326337,12587.506967882919,4007117648.5590343,8022.353803058522,1951122757.213331,3906.2021791999823,3571324067.975952,7149.878984020178,1557741296.9829123,3118.6379909275174,803945903.5047987,1609.5224194025323,679880057.6690974,1361.1401965555267,333346847.4007311,667.3740165283159,235892379.84257767,472.2620647697098,606166658.6266234,1213.5643756161248,918198918.3374532,1838.261702231334,530752455.2670152,1062.5761472848858,267086750.832454,534.7112797918495,670500256.8445721,1342.3611571428514,61328303.98646642,122.78187356073448,2618779701.1899576,5242.861592346347,499494,238.2429167,2680108005.176424,5365.643465907081
2017,Connecticut,11740645940.52981,23667.126059977687,503198331.45601374,1014.364771125549,4462846661.316417,8996.32918134099,6774600947.757379,13656.432107511146,10521900677.941307,20483.97496425826,5709858777.190859,11510.099818569528,2825520220.7006454,5695.766166429505,6555013624.972611,12574.843049288816,3995587508.7372503,8054.415250464521,1929370964.5662313,3889.2764491917824,3562966727.5870876,7182.333582497133,1558398066.9467072,3141.4658888333624,808015575.9701389,1628.8187146427126,677436559.384261,1365.5933835709607,330862017.5957625,666.9633101770523,236584752.13380784,476.90972323745393,608644306.3417909,1226.925401355869,906138015.5260855,1826.6220183253715,533774197.4733338,1076.0020531284958,269526879.1320459,543.317692701929,480217399.8774469,968.0360951102624,65383861.88940032,131.79819227049074,3028820416.4917545,6105.578820902484,496074,242.6751667,3094204278.381155,6237.377013172974
2018,Connecticut,11770172193.51634,23943.06976637388,492211958.9743745,1001.2663525086497,4476199441.640823,9105.552644283374,6801760792.901143,13836.250769581853,10896625908.353031,21395.117566411358,5734255894.968998,11664.713088372497,3110618497.2020884,6327.6707294720745,6616717970.256699,12776.019306668037,3938122850.0170274,8010.991397555329,2053415644.935246,4177.087591629842,3911494716.283503,7956.82685794629,1652904956.5704072,3362.369553946194,970534404.690658,1974.2788056232282,760842776.5307912,1547.7226877986068,372524293.7797096,757.7955027576104,266020053.56836998,541.1373443214585,629025116.1430532,1279.5750378428372,938329106.7427957,1908.7608642393247,561550657.028632,1142.3181130066114,383202712.4901514,779.5173079798413,524124867.9450211,1066.1829264926057,98065396.64552867,199.48808232731434,3207288306.743602,6524.317869254811,491590,248.1315,3305353703.3891306,6723.805951582125
2019,Connecticut,12195787581.611597,25052.51152585968,522866691.26395786,1074.0716200484844,4540944535.988811,9327.979480615339,7131976354.358829,14650.460425195859,10920985424.654978,21648.286269364922,5733952234.647425,11778.643767945794,3103377319.284086,6374.935211085927,6602270940.160096,12863.178674718609,3937421141.876483,8088.222223213658,2030188475.5621495,4170.40196651639,3947135744.880828,8108.183736236284,1654484356.590087,3398.6279060237857,990283042.1543766,2034.2356342329965,771663332.5068804,1585.1473046125125,379960543.3773961,780.510396980878,256543536.83124557,526.9941023281273,614149217.3294606,1261.577781560765,935393452.6810153,1921.4759423494602,574198763.2510477,1179.5171697557912,415226898.9037821,852.96103864875,728250851.131719,1495.9655627165155,62548105.8437216,128.48509756242947,2946453414.746165,6052.584711730217,486809,253.2578333,3009001520.589886,6181.069809292647
2020,Connecticut,12018214000,24874.654093647743,469771000,972.3067943562156,4486792000,9286.521191097609,7061651000,14615.826108193918,10704888000,22156.402449751735,5736885000,11873.896566497844,2993983000,6196.7852700294525,6574305000,13607.143522418455,3936482000,8147.519098584086,2004662000,4149.141779692063,3781472000,7826.687722885806,1652819000,3420.9160283224087,922439000,1909.2147175520695,784077000,1622.8404784425572,377285000,780.8842370190686,258357000,534.7334477213128,592074000,1225.4429774542534,903022000,1869.0264534276032,507183000,1049.7401433506295,359474000,744.0199854703809,776546000,1607.2532189729504,96380000,199.4821494729391,3087644000,6390.639779282254,483151,257.27275,3184024000,6590.121928755193
2002,Delaware,1658440312.8758762,14896.48210233929,124952248.44996214,1122.349363330711,1103721757.3005197,9913.8718493519409,429766307.12539446,3860.260889656639,1515487154.598599,13387.328333790956,901563135.8570508,8098.041261525155,288548837.4100002,2591.8075590286608,932672681.9279376,8310.22269021324,651821811.0099491,5854.8154153405385,209621215.85928506,1882.861089526125,509083808.80232286,4572.7018402904205,227522489.65434563,2043.6649815821017,73018771.63788235,655.8650123188278,72031075.31814198,646.9988494486437,22000791.1221701,197.61146397144776,14874648.815271346,133.61336325376735,89587233.00148039,804.6981404995886,142407326.10057858,1279.138934087158,82443762.68897216,740.5267597258135,85738971.75570832,770.1287693086756,222644656.07527694,1999.8395673947912,0,0,272661944.2670417,2449.1114328345907,111331,178.1666667,272661944.2670417,2449.1114328345907
2003,Delaware,1706329047.3742476,15333.380543863736,129964712.88545792,1167.8824133141948,1122489567.711777,10086.895568475238,453874766.7770125,4078.602562074302,1547177164.2804122,13661.087653441748,913588945.6205959,8209.679298876998,312310350.7542336,2806.4782367660096,952273461.0773376,8480.075302095083,649871602.1747524,5839.864186547093,221038630.57506958,1986.2902138371164,519457595.0630254,4667.9409509463285,242069273.8392624,2175.27636385515,84140940.43080115,756.1000163139261,74221145.57974991,666.9617372720769,20618083.7859836,185.2844177135537,16386523.384488301,147.2498247224841,87616612.74722134,787.3386809139464,142837416.33054096,1283.5686122038223,85059309.1322943,764.3512058781106,92718504.10274705,833.1864722423346,241950592.34553096,2174.2167076611195,0,0,461262689.76179343,4144.993554817629,111282,182.0916667,461262689.76179343,4144.993554817629
2004,Delaware,1787278506.1876645,16026.531388559803,144447826.2543228,1295.2639842645883,1143381709.3482077,10252.710188152545,499448970.58513385,4478.557216142668,1603865487.5872233,14139.096565067674,927228363.0958183,8314.459014192353,341441362.4553694,3061.6989395176106,980862007.4228023,8709.281045127707,653218196.4914194,5857.413820450885,241012715.96041957,2161.160219470946,544193900.7252395,4879.793498062023,249543393.29280317,2237.661221508559,93695065.3434281,840.1701121864809,77352549.15100569,693.6238305455825,20311333.98877201,182.12878602196366,17730427.39671883,158.987716739173,90608207.05737844,812.4810071844321,153459572.41050634,1376.0780171362696,89365445.92922856,801.3390108630883,95366364.79162966,855.1551295715138,218764665.2413495,1961.6687195785012,0,0,533944922.96761644,4787.878940319326,111520,186.1083333,533944922.96761644,4787.878940319326
2005,Delaware,1851318335.8776734,16447.096630046948,142946752.3252478,1269.9369453051643,1200469276.627543,10664.955321609286,507902306.92488265,4512.204363132499,1675013359.9008868,14641.94647295253,944698290.8802817,8392.688036893584,379145146.59624416,3368.3270391497135,1022361915.1356286,9015.416929577466,662135777.1817945,5882.406551799687,265993450.72769955,2363.084431259781,569328356.8335942,5057.912477921232,257044599.93479395,2283.5808438315075,105994494.11711007,941.6558426577986,79176124.98174231,703.40007162232655,20854258.019040167,185.27127353938448,17964804.546165884,159.59768090766823,94450100.81768389,839.0956780516433,157555066.79447052,1399.7140706311945,93976353.91757955,834.8816121413668,105351647.75691184,935.9386704355765,232013853.66327596,2061.215053808033,0,0,520976647.72039646,4628.34616691445,112562,191.7,520976647.72039646,4628.34616691445
2006,Delaware,1943918973.544771,16996.606274649752,141016460.83675843,1232.9693893380856,1254163758.3694274,10965.748502121098,548738754.3385851,4797.888383190569,1745751817.0827708,15044.342236527567,966407102.6466874,8449.7626137059,414759925.8325707,3626.4368494154164,1057677770.9684281,9176.053512197703,672082248.7233137,5876.332471683268,289871049.1186912,2534.478748086209,604457869.8480362,5285.065312929239,267507620.98646876,2338.945854222101,117503371.70820534,1027.3882773170715,83552809.12477647,730.5455494231062,22518612.968622524,196.89076118260948,19130410.70722064,167.263389499893,97650058.3047543,853.8011057338748,167823348.11790332,1467.363152650716,101036967.35918619,883.4155453468912,112745663.2655727,985.7858090921482,294436069.72279376,2574.4000472501316,0,0,587132776.0709366,5133.579048463355,114371,198.9416667,587132776.0709366,5133.579048463355
2007,Delaware,2071547800.349808,18064.035468431546,128709481.03737164,1122.3541365034882,1351147043.151554,11782.09669953261,591691276.1608822,5159.584632395449,1733163901.8859744,14909.799859096966,965374046.6349357,8418.122389876637,428081224.97207415,3732.8951041095083,1039976236.874853,9010.999748471428,670199597.6045015,5844.184858913244,298735217.23000115,2604.994992357137,607044804.4578466,5293.469516699165,267085344.84376225,2329.0070967899974,121608111.82096104,1060.4282810540292,88222601.27160579,769.3023939552795,23525018.64662538,205.1380617626597,18913036.047611114,164.9171367190562,97208341.62371638,847.6645033241554,167449378.59973934,1460.167051606471,106903714.71789998,932.2028124020146,104822713.55064866,914.0649524403269,309764145.28175706,2701.167244968449,0,0,659958450.1278709,5754.882052917025,114678,204.112,659958450.1278709,5754.882052917025
2008,Delaware,2002787002.3986223,17558.752158807467,126767147.80521908,1111.3880417863418,1261089075.915043,11056.175016557698,614930778.6783601,5391.201254086279,1726163254.0921843,14892.040693285744,965907960.8744637,8468.267641614386,419759395.3699854,3680.092692622021,1036340636.0317737,9030.895304345155,668557424.154636,5861.35200052909,299708339.5532964,2627.5889535581337,601599469.7709793,5274.319863109635,262808725.20951036,2304.0838204587967,120055917.26583019,1052.5523535552993,88209779.30429319,773.3471757548987,21655325.19935375,189.85174258564652,18734809.62779426,164.2562128573723,98891598.42973487,867.0029934595906,172700550.01558927,1514.0983350182346,109274438.43299446,958.0214750051963,92132968.76121955,807.7419284286955,293376302.0469189,2572.0833579887944,0,0,694055724.9000869,6084.893585663062,114062,211.684,694055724.9000869,6084.893585663062
2009,Delaware,2006856956.5036116,17181.40250874882,131462268.84740868,1125.4993008495667,1255410611.69212,10748.007130231545,619984075.964083,5307.896077667706,1743776603.8624024,14691.215978572916,968490572.2529405,8291.58450036227,422938097.60378695,3620.9236103772596,1051964234.7646465,8959.119702235648,678021547.7655566,5804.777955946565,300223040.13152087,2570.3113699166906,594953004.1144696,5093.602583318331,260354789.6558607,2228.9927369625457,114418510.8651495,979.5726106709411,86774542.2221941,742.9016928666587,19624293.209812205,168.00446950585578,19147259.758550663,163.92930936945066,102441135.7936505,877.0343901799234,175553104.37029096,1502.967001366647,107690900.91054888,921.9810093314508,83721767.84942237,716.7727249332373,304989778.9146042,2611.122900106278,0,0,612132201.2424388,5240.679906947235,116804,214.6485833,612132201.2424388,5240.679906947235
2010,Delaware,2012445431.378051,17108.556377568657,214334086.15225565,1822.1317082454946,1177899827.489666,10013.766270335542,620211517.7361294,5272.646530046511,1756738590.3023508,14696.953709063573,969501398.786838,8242.101299692458,423753243.79059815,3602.4847437815606,1069628972.8902494,9045.391234060102,683326985.8801427,5809.217619776009,300697249.2496659,2556.3444053492544,592955681.3696717,5040.941061684732,256320465.33112,2179.0782432066726,114989862.16214606,977.5734656361795,88431919.53299357,751.7905988886072,18133368.228825156,154.1538071449019,18065715.264494546,153.58409797159152,100299673.74951555,852.6884672700986,174960060.9118416,1487.4038310434216,104589109.06689833,889.1498543619634,88475834.61510292,752.1704050041475,228864043.8598926,1945.6636473249632,0,0,627971431.4342613,5338.625973680519,117628,216.7613333,627971431.4342613,5338.625973680519
2011,Delaware,1992241077.7626932,16618.909400176857,223662776.76160198,1865.7573579490393,1175475433.5026891,9805.59856004225,593102867.498402,4947.55348218557,1805085766.0302546,14762.869831541902,999389091.131479,8336.72270052304,434444536.5018523,3624.060406033477,1122240568.9751623,9312.412023799188,708841156.325596,5913.024579093136,311842113.3783146,2601.32999963454,578596011.9534843,4826.54081956539,252532175.77060544,2106.572323801776,114692026.24116263,956.7425436314419,83349537.13725746,695.2816397629135,22402122.93494748,186.87250660629212,21651467.353200838,180.6112243895527,98865413.44089504,824.7202658123114,172828846.28856075,1441.7009636528776,100828756.02447113,841.0950317583197,78669868.77415164,656.2475495120882,212391304.9643675,1771.7333820586339,0,0,716535085.0867232,5977.1969027791965,119878,221.0613333,716535085.0867232,5977.1969027791965
2012,Delaware,2052170581.974129,17299.791527684694,207796981.9877523,1751.7229164460223,1232425490.554968,10389.340327878937,611948109.4314084,5158.71697732621,1910169062.0919912,15675.329324609374,1021953501.0349213,8615.061874548182,482475935.9029854,4067.266418809202,1190599950.1282115,9985.64709479309,722115230.713876,6087.428489267358,359110151.0820532,3027.2922309369005,600704259.0896206,5063.938498276229,260426568.05212837,2195.3942840804466,114644310.5588356,966.4510518515424,77907615.82221323,656.7561815023719,33392370.01957781,281.4976227348733,23491676.46070045,198.0364832445996,100107012.6508711,843.9049544612584,185857623.9301966,1566.7788200247412,97197970.22458453,819.3821677429703,82749989.98147687,697.5822685654142,169120171.89803714,1425.679521617993,0,0,626253633.6520861,5279.318436949991,118624,227.5535,626253633.6520861,5279.318436949991
2013,Delaware,2089853077.7674427,17608.40262183204,167998216.97576684,1415.4919393465693,1249859769.1604228,10530.898450535477,671995091.6312531,5662.001113309065,1878495496.7621584,15380.29369157301,1005601017.7831237,8472.860251921318,491970952.6270415,4145.184999179564,1146217357.7438657,9603.1145768839,695597742.5946246,5860.869124959178,361163477.69356847,3043.0385984846507,623624556.135186,5254.447330068824,269397998.51701206,2269.8594269461682,121819165.60673971,1026.406218688843,78588777.81199472,662.1595418657554,34100871.72821762,287.3279188785783,19258597.952541813,162.26544571294681,101911239.02396382,858.6704016389925,189513899.0368278,1596.7813796884634,101376432.39529501,854.167352062883,98874738.18634523,833.0864088621329,175602255.5068813,1479.5686670184698,0,0,607204547.2117325,5116.098080993436,118685,231.3886667,607204547.2117325,5116.098080993436
