year,state,total_revenue,total_revenue_pp,federal_revenue,federal_revenue_pp,state_revenue,state_revenue_pp,local_revenue,local_revenue_pp,current_spending,current_spending_pp,total_salary,total_salary_pp,total_benefits,total_benefits_pp,all_instruction,all_instruction_pp,instructional_staff_salary,instructional_staff_salary_pp,instructional_staff_benefits,instructional_staff_benefits_pp,all_support_services,all_support_services_pp,support_services_staff_salary,support_services_staff_salary_pp,support_services_staff_benefits,support_services_staff_benefits_pp,ss_pupil_support_services,ss_pupil_support_services_pp,ss_instructional_staff_support_services,ss_instructional_staff_support_services_pp,ss_general_administration,ss_general_administration_pp,ss_school_administration,ss_school_administration_pp,ss_operation_and_maintenance_of_plant,ss_operation_and_maintenance_of_plant_pp,ss_pupil_transportation,ss_pupil_transportation_pp,ss_other_nonspecified_support_services,ss_other_nonspecified_support_services_pp,total_capital_outlay,total_capital_outlay_pp,short_term_debt,short_term_debt_pp,long_term_debt,long_term_debt_pp,enrollment,cpi
2002,Washington,8230307000,8155.28,640386000,634.55,5194962000,5147.6,2394959000,2373.13,6995530000,6894,4613351000,4571.3,1116211000,1106.04,4182265000,4144,3049783000,3021.98,714919000,708.4,2430537000,2408.38,1466210000,1452.84,367839000,364.49,431583000,427.65,329655000,326.65,97201000,96.31,421111000,417.27,660139000,654.12,267804000,265.36,223044000,221.01,1037135000,1027.68,0,0,6542006000,6482.37,1009200,178.1666667
2002,West Virginia,2413226000,8553.14,258017000,914.48,1451026000,5142.84,704183000,2495.82,2219744000,7748,1333864000,4727.58,566687000,2008.5,1346601000,4773,892295000,3162.54,375407000,1330.55,710125000,2516.88,371216000,1315.69,166781000,591.12,75271000,266.78,60743000,215.29,58660000,207.91,121496000,430.62,221389000,784.66,142655000,505.61,29911000,106.01,194544000,689.52,0,0,212942000,754.73,282145,178.1666667
2002,Wisconsin,8544145000,9758.14,450159000,514.12,4682300000,5347.58,3411686000,3896.43,7569114000,8574,4430216000,5059.68,1812738000,2070.3,4642886000,5303,3094947000,3534.69,1223191000,1396.99,2601068000,2970.64,1184410000,1352.7,545276000,622.75,337647000,385.62,369241000,421.7,178973000,204.4,391229000,446.82,705117000,805.3,317886000,363.05,300975000,343.74,863118000,985.75,732454000,836.52,4749805000,5424.68,875592,178.1666667
2002,Wyoming,907133000,10320.41,75498000,858.94,443525000,5045.96,388110000,4415.51,764163000,8667,479161000,5451.39,152386000,1733.69,463839000,5277,319269000,3632.31,99458000,1131.53,272836000,3104.04,149377000,1699.46,48977000,557.21,45600000,518.79,32435000,369.01,15652000,178.07,43502000,494.92,78369000,891.6,31847000,362.32,25431000,289.33,92550000,1052.94,0,0,140070000,1593.57,87897,178.1666667
2003,United States,440316023000,9244,36805859000,772.7,215551319000,4525.29,187958845000,3946.01,389867378000,8019,246823775000,5181.82,68479634000,1437.66,236037866000,4902,166896684000,3503.83,45596860000,957.26,132934552000,2790.83,71463458000,1500.3,20266370000,425.47,19772344000,415.1,18613827000,390.78,7614377000,159.86,21584469000,453.14,36563769000,767.62,15953341000,334.92,12832408000,269.4,50509424000,1060.4,10009786000,210.15,241815877000,5076.68,47632643,182.0916667
2003,Alabama,5193757000,7135.28,567704000,779.92,2966981000,4076.09,1659072000,2279.26,4763235000,6395,2933214000,4029.7,833210000,1144.68,2817111000,3868,1979765000,2719.84,530512000,728.83,1521462000,2090.21,807927000,1109.95,242364000,332.96,222302000,305.4,190171000,261.26,126788000,174.18,285765000,392.59,406973000,559.11,199288000,273.79,90175000,123.88,432279000,593.87,0,0,2268239000,3116.15,727898,182.0916667
2003,Alaska,1425948000,10697.04,259423000,1946.12,813371000,6101.67,353154000,2649.26,1333292000,9919,787997000,5911.32,226149000,1696.5,763525000,5728,514576000,3860.2,142194000,1066.7,514052000,3856.27,247199000,1854.41,76288000,572.29,65337000,490.14,84259000,632.09,21056000,157.96,75781000,568.49,169587000,1272.19,52239000,391.88,45793000,343.53,247005000,1852.96,0,0,685641000,5143.48,133303,182.0916667
2003,Arizona,6485483000,7310.53,740579000,834.79,2912629000,3283.16,2832275000,3192.58,5079060000,5672,3331351000,3755.15,654072000,737.28,2810907000,3168,2126951000,2397.53,410105000,462.28,1964229000,2214.11,1113404000,1255.04,223965000,252.46,315900000,356.09,146266000,164.87,81790000,92.19,284531000,320.73,656096000,739.56,215902000,243.37,263744000,297.3,864642000,974.64,8032000,9.05,4047455000,4562.35,887143,182.0916667
2003,Arkansas,3228309000,7171.92,379947000,844.08,2394336000,5319.19,454026000,1008.65,2912090000,6408,1880566000,4177.81,418509000,929.75,1768713000,3924,1264555000,2809.3,276894000,615.14,972610000,2160.72,549143000,1219.96,125091000,277.9,126818000,281.74,145876000,324.07,93495000,207.71,162934000,361.97,268247000,595.93,103026000,228.88,72202000,160.4,247245000,549.27,19218000,42.69,1754314000,3897.33,450132,182.0916667
2003,California,57969123000,9364.11,5795655000,936.21,33617766000,5430.49,18555702000,2997.42,49183825000,7691,31459539000,5081.86,8788385000,1419.64,29170269000,4666,20548956000,3319.4,5596635000,904.06,17017789000,2748.99,9644176000,1557.88,2821585000,455.79,2156448000,348.34,3129644000,505.55,433897000,70.09,3271306000,528.43,4573190000,738.74,1151267000,185.97,2302037000,371.86,7341541000,1185.92,0,0,24395995000,3940.84,6190562,182.0916667
2003,Colorado,6261907000,8332.4,400219000,532.55,2715219000,3613,3146469000,4186.85,5554986000,7316,3620335000,4817.4,694409000,924.01,3168745000,4212,2364958000,3146.93,443784000,590.52,2149761000,2860.58,1140705000,1517.88,225893000,300.58,240868000,320.51,268000000,356.61,77292000,102.85,377022000,501.68,513924000,683.85,164927000,219.46,507728000,675.61,821129000,1092.63,0,0,5477144000,7288.16,751513,182.0916667
2003,Connecticut,6837485000,12337.13,351001000,633.32,2481901000,4478.19,4004583000,7225.62,5925400000,10372,3740566000,6749.24,1025180000,1849.77,3721466000,6458,2639355000,4762.29,714209000,1288.67,1951609000,3521.36,982442000,1772.66,279773000,504.8,330544000,596.41,206748000,373.04,124049000,223.83,328637000,592.97,538645000,971.9,281227000,507.43,141759000,255.78,539870000,974.11,0,0,2221341000,4008.05,554220,182.0916667
2003,Delaware,1207700000,10852.61,91986000,826.6,794472000,7139.27,321242000,2886.74,1095056000,9669,646617000,5810.62,221046000,1986.36,673997000,6002,459964000,4133.32,156446000,1405.85,367660000,3303.86,171331000,1539.61,59553000,535.15,52532000,472.06,14593000,131.14,11598000,104.22,62013000,557.26,101097000,908.48,60203000,540.99,65624000,589.71,171247000,1538.86,0,0,326471000,2933.73,111282,182.0916667
2003,District of Columbia,1114061000,16499.23,152599000,2259.99,0,0,961462000,14239.24,911685000,13328,513228000,7600.9,114224000,1691.66,473414000,6976,279891000,4145.18,87079000,1289.64,406078000,6014.01,222280000,3291.96,25091000,371.6,82796000,1226.21,91583000,1356.34,24368000,360.89,36058000,534.02,100548000,1489.11,47649000,705.68,23076000,341.76,194278000,2877.25,0,0,0,0,67522,182.0916667
2003,Florida,19546222000,7705.38,1956803000,771.4,8689141000,3425.37,8900278000,3508.61,16786103000,6450,10348906000,4079.67,2723700000,1073.72,9622598000,3793,6451459000,2543.25,1622840000,639.74,5938231000,2340.93,3405648000,1342.55,946871000,373.27,830145000,327.25,1002206000,395.08,184552000,72.75,984369000,388.05,1745186000,687.98,682623000,269.1,509150000,200.71,2924134000,1152.73,0,0,10139015000,3996.93,2536699,182.0916667
2003,Georgia,13520958000,9039.17,1051973000,703.28,6551699000,4380.01,5917286000,3955.88,11618704000,7724,7749085000,5180.5,2153904000,1439.95,7352918000,4916,5333979000,3565.93,1532759000,1024.7,3615906000,2417.34,2140300000,1430.85,559437000,374,524411000,350.58,618332000,413.37,153972000,102.93,708510000,473.66,852171000,569.7,435237000,290.97,323273000,216.12,1705482000,1140.17,14732000,9.85,3025836000,2022.86,1495819,182.0916667
2003,Hawaii,2078877000,11308.75,170377000,926.82,1873318000,10190.55,35182000,191.38,1539343000,8100,963286000,5240.12,271209000,1475.33,888473000,4833,628259000,3417.63,174755000,950.64,521929000,2839.21,267080000,1452.87,76199000,414.51,162114000,881.87,88294000,480.31,9395000,51.11,96267000,523.68,106427000,578.95,25319000,137.73,34113000,185.57,63049000,342.98,0,0,0,0,183829,182.0916667
2003,Idaho,1684885000,6779.81,162530000,654,994022000,3999.85,528333000,2125.96,1504390000,6034,952940000,3834.54,291469000,1172.84,924434000,3720,654614000,2634.1,195135000,785.2,510284000,2053.33,272455000,1096.33,85802000,345.26,82662000,332.62,69684000,280.4,33913000,136.46,86746000,349.06,143047000,575.61,69098000,278.04,25134000,101.14,185850000,747.84,3980000,16.02,760117000,3058.64,248515,182.0916667
2003,Illinois,19075736000,9258.45,1618724000,785.65,6792637000,3296.82,10664375000,5175.98,17453016000,8409,10871301000,5276.41,3136907000,1522.51,10409933000,5052,7448490000,3615.14,2079156000,1009.12,6336325000,3075.35,3182215000,1544.5,995236000,483.04,1065245000,517.02,695959000,337.79,590788000,286.74,930772000,451.75,1732439000,840.84,839091000,407.25,482031000,233.95,2727980000,1324.03,308416000,149.69,13089812000,6353.17,2060359,182.0916667
2003,Indiana,8000462000,8003.14,582940000,583.14,4569923000,4571.45,2847599000,2848.55,8012548000,7948,4736623000,4738.21,2059184000,2059.87,4785880000,4782,3212000000,3213.08,1422527000,1423,2848989000,2849.94,1352202000,1352.66,595892000,596.09,352712000,352.83,259404000,259.49,143198000,143.25,451382000,451.53,865280000,865.57,442964000,443.11,334049000,334.16,859389000,859.68,1477073000,1477.57,1014759000,1015.1,999665,182.0916667
2003,Iowa,4218183000,8748.15,304688000,631.9,1974708000,4095.38,1938787000,4020.88,3650422000,7534,2427977000,5035.42,689512000,1429.99,2157225000,4474,1582804000,3282.6,444460000,921.77,1208401000,2506.12,700061000,1451.87,198567000,411.81,223637000,463.8,164055000,340.24,101858000,211.24,196884000,408.32,306029000,634.68,119591000,248.02,96347000,199.82,459042000,952.01,3386000,7.02,1323218000,2744.24,482180,182.0916667
2003,Kansas,4065481000,8653.02,311152000,662.26,2397661000,5103.21,1356668000,2887.55,3431743000,7292,2169350000,4617.27,465109000,989.94,2068389000,4401,1426445000,3036.06,297835000,633.92,1196089000,2545.77,671620000,1429.48,144628000,307.83,154094000,327.98,146747000,312.34,109518000,233.1,210403000,447.82,356249000,758.24,132948000,282.97,86130000,183.32,235653000,501.57,15849000,33.73,2834676000,6033.36,469834,182.0916667
2003,Kentucky,4870361000,7370.6,503734000,762.33,2904331000,4395.29,1462296000,2212.98,4444722000,6647,2945775000,4458.01,750759000,1136.17,2688476000,4068,1982282000,2999.9,506255000,766.15,1473773000,2230.35,867124000,1312.27,230691000,349.12,177966000,269.33,215025000,325.41,123164000,186.39,254027000,384.43,372402000,563.58,217824000,329.65,113365000,171.56,127011000,192.21,0,0,2182923000,3303.54,660782,182.0916667
2003,Louisiana,5476441000,7571.97,739078000,1021.88,2638985000,3648.78,2098378000,2901.31,4992757000,6868,3201156000,4426.06,896542000,1239.6,3009591000,4161,2162533000,2990.01,609134000,842.22,1645457000,2275.08,894325000,1236.53,237077000,327.79,210507000,291.06,230580000,318.81,117460000,162.41,265858000,367.59,454726000,628.72,262076000,362.36,104250000,144.14,409705000,566.48,0,0,2254825000,3117.62,723252,182.0916667
2003,Maine,2076759000,9981.11,163516000,785.87,874208000,4201.53,1039035000,4993.7,1903732000,8847,1116653000,5366.74,497738000,2392.18,1255095000,5826,805636000,3871.97,306452000,1472.84,569146000,2735.37,282801000,1359.17,96641000,464.47,63711000,306.2,61749000,296.77,40949000,196.8,104746000,503.42,182210000,875.72,81238000,390.44,34543000,166.02,137716000,661.88,0,0,686848000,3301.06,208069,182.0916667
2003,Maryland,8694495000,10031.23,571108000,658.91,3317403000,3827.44,4805984000,5544.88,7755345000,8921,5021502000,5793.53,1552064000,1790.69,4738579000,5467,3409668000,3933.89,1062607000,1225.98,2630831000,3035.31,1519021000,1752.56,458633000,529.15,308598000,356.04,455966000,526.07,87138000,100.53,520074000,600.03,682219000,787.11,390941000,451.05,185895000,214.48,674852000,778.61,43661000,50.37,1995834000,2302.68,866743,182.0916667
2003,Massachusetts,11484596000,11876.8,712487000,736.82,4757632000,4920.11,6014477000,6219.88,10321552000,10223,6285012000,6499.65,1942596000,2008.94,6521028000,6336,4280552000,4426.74,1430418000,1479.27,3444135000,3561.75,1834558000,1897.21,483496000,500.01,621511000,642.74,664626000,687.32,147914000,152.97,445424000,460.64,940906000,973.04,401109000,414.81,222645000,230.25,424368000,438.86,448461000,463.78,5326549000,5508.45,966977,182.0916667
2003,Michigan,17764257000,9954.97,1357006000,760.46,11227903000,6292.04,5179348000,2902.47,15714544000,8588,9506807000,5327.55,3644290000,2042.23,8725075000,4889,5862975000,3285.57,2224243000,1246.45,6144707000,3443.45,3168565000,1775.64,1261202000,706.77,1070038000,599.64,777335000,435.61,352425000,197.5,946557000,530.44,1641781000,920.04,644389000,361.11,712182000,399.1,2453532000,1374.94,722834000,405.07,15950466000,8938.53,1784462,182.0916667
2003,Minnesota,8228759000,9866.52,463746000,556.05,6064474000,7271.48,1700539000,2039,7063568000,8073,4504019000,5400.45,1202292000,1441.58,4318736000,5178,3119374000,3740.22,846429000,1014.89,2130933000,2555.05,1058969000,1269.73,289692000,347.35,228175000,273.59,370222000,443.91,173753000,208.33,254769000,305.48,512162000,614.1,367106000,440.17,224746000,269.48,1204124000,1443.78,483218000,579.39,7337772000,8798.2,834008,182.0916667
2003,Mississippi,3256835000,6624.66,482904000,982.26,1754451000,3568.69,1019480000,2073.7,2871059000,5816,1782594000,3625.94,479589000,975.52,1702193000,3462,1224879000,2491.5,315913000,642.59,965269000,1963.43,497541000,1012.04,138599000,281.92,123517000,251.24,127917000,260.19,94424000,192.07,159350000,324.13,283934000,577.54,122543000,249.26,53584000,108.99,267397000,543.91,0,0,1355179000,2756.54,491623,182.0916667
2003,Missouri,7558822000,8177.25,559732000,605.53,3430809000,3711.5,3568281000,3860.22,6871257000,7262,4471830000,4837.7,1015565000,1098.65,4087984000,4422,3000471000,3245.96,655376000,709,2334521000,2525.52,1272934000,1377.08,310076000,335.45,331056000,358.14,302042000,326.75,206556000,223.46,399474000,432.16,656468000,710.18,316864000,342.79,122061000,132.05,767068000,829.83,332000,0.36,4036310000,4366.54,924372,182.0916667
2003,Montana,1196693000,7991.65,171819000,1147.43,553269000,3694.79,471605000,3149.43,1120498000,7449,662944000,4427.21,186690000,1246.74,687104000,4589,455882000,3044.43,125659000,839.16,384824000,2569.9,192525000,1285.7,55983000,373.86,53456000,356.98,43170000,288.29,35117000,234.52,61856000,413.08,112253000,749.64,48936000,326.8,30036000,200.58,75983000,507.42,0,0,245268000,1637.93,149743,182.0916667
2003,Nebraska,2545302000,8934.58,225861000,792.82,878715000,3084.49,1440726000,5057.27,2210274000,7743,1361182000,4778.06,391828000,1375.4,1414919000,4967,950367000,3336,279858000,982.36,683210000,2398.22,369914000,1298.48,102943000,361.35,98089000,344.31,76780000,269.52,77149000,270.81,118340000,415.4,194615000,683.14,61927000,217.38,56310000,197.66,329746000,1157.48,0,0,1170001000,4106.97,284882,182.0916667
2003,Nevada,2774124000,7507.82,191839000,519.19,1663026000,4500.77,919259000,2487.86,2263480000,6084,1439935000,3897,435684000,1179.12,1406660000,3807,958432000,2593.88,291926000,790.06,767835000,2078.05,446131000,1207.4,133482000,361.25,82589000,223.52,94306000,255.23,41179000,111.45,154865000,419.12,224693000,608.1,83437000,225.81,86766000,234.82,576610000,1560.52,0,0,3207306000,8680.17,369498,182.0916667
2003,New Hampshire,1954108000,9594.29,101294000,497.33,957471000,4701,895343000,4395.96,1750690000,8285,1050294000,5156.74,302443000,1484.94,1119824000,5217,770345000,3782.25,221414000,1087.1,570036000,2798.77,255972000,1256.77,75738000,371.86,117770000,578.23,53943000,264.85,60915000,299.08,100161000,491.77,146435000,718.97,77736000,381.67,13076000,64.2,214807000,1054.66,0,0,821770000,4034.73,203674,182.0916667
2003,New Jersey,19132349000,14120.62,797717000,588.75,8135014000,6004.04,10199618000,7527.82,17276263000,12202,10358707000,7645.24,3063072000,2260.7,10169992000,7085,6825798000,5037.78,1920923000,1417.74,6429003000,4744.92,3304368000,2438.79,967188000,713.83,1558936000,1150.57,605062000,446.57,456330000,336.79,863893000,637.6,1657601000,1223.39,943937000,696.67,343244000,253.33,1626453000,1200.4,167755000,123.81,7052454000,5205.06,1354923,182.0916667
2003,New Mexico,2624302000,8194.18,383513000,1197.49,1905419000,5949.53,335370000,1047.17,2222449000,6870,1420971000,4436.87,376539000,1175.71,1239571000,3870,907790000,2834.51,237295000,740.94,851701000,2659.37,455454000,1422.12,123182000,384.63,211012000,658.87,95463000,298.08,58651000,183.13,139426000,435.35,216383000,675.64,98045000,306.14,32721000,102.17,399406000,1247.11,0,0,876447000,2736.64,320264,182.0916667
2003,New York,37863254000,13150.49,2591430000,900.04,17509618000,6081.36,17762206000,6169.09,35944148000,12140,22582817000,7843.36,6516828000,2263.39,24786376000,8375,17195461000,5972.25,5162892000,1793.15,10000845000,3473.45,4845235000,1682.82,1301640000,452.08,1047387000,363.77,933988000,324.39,693969000,241.03,1425238000,495.01,2902057000,1007.93,1970989000,684.55,1027217000,356.77,4489672000,1559.33,3117817000,1082.87,20135497000,6993.37,2879228,182.0916667
2003,North Carolina,9905507000,7534.81,888996000,676.23,5970302000,4541.42,3046209000,2317.16,8768313000,6635,6103141000,4642.47,1115262000,848.35,5517870000,4197,4222383000,3211.84,748252000,569.17,2721749000,2070.35,1667662000,1268.54,326582000,248.42,476264000,362.28,300658000,228.7,150939000,114.81,579259000,440.62,703857000,535.4,305310000,232.24,205462000,156.29,940500000,715.41,0,0,4798817000,3650.31,1314632,182.0916667
2003,North Dakota,840387000,8102.07,126023000,1214.97,306647000,2956.35,407717000,3930.75,748163000,7153,462447000,4458.39,125359000,1208.57,448720000,4326,320194000,3086.95,88885000,856.93,239435000,2308.36,123345000,1189.15,32634000,314.62,28692000,276.62,21913000,211.26,34566000,333.25,35681000,344,63744000,614.55,33473000,322.71,21366000,205.99,81014000,781.05,6215000,59.92,157027000,1513.88,103725,182.0916667
2003,Ohio,17779927000,9856.27,1097349000,608.31,7844992000,4348.86,8837586000,4899.1,15857316000,8555,9814918000,5440.88,3048219000,1689.77,8958790000,4881,6245355000,3462.1,1839562000,1019.76,6097596000,3380.19,3232823000,1792.11,1082883000,600.29,930239000,515.68,979877000,543.19,428069000,237.3,894687000,495.97,1462613000,810.8,681754000,377.93,720357000,399.33,2324140000,1288.38,398031000,220.65,7094983000,3933.09,1803921,182.0916667
2003,Oklahoma,4425779000,7090.3,563974000,903.51,2272785000,3641.1,1589020000,2545.68,4014387000,6127,2302492000,3688.7,583544000,934.86,2158574000,3458,1538722000,2465.1,386595000,619.34,1402007000,2246.08,677102000,1084.75,174023000,278.79,251117000,402.3,141046000,225.96,109416000,175.29,206313000,330.52,432241000,692.47,128891000,206.49,132983000,213.04,307213000,492.17,0,0,1073465000,1719.74,624202,182.0916667
2003,Oregon,4579435000,8284.61,407432000,737.08,2348070000,4247.87,1823933000,3299.66,4180238000,7460,2392580000,4328.39,1005290000,1818.66,2458415000,4407,1567872000,2836.42,645627000,1168,1546156000,2797.14,786195000,1422.3,337980000,611.44,277036000,501.18,162022000,293.11,60787000,109.97,266890000,482.83,342174000,619.02,182295000,329.79,254952000,461.23,606048000,1096.4,0,0,3827468000,6924.24,552764,182.0916667
2003,Pennsylvania,18846288000,10682.12,1419644000,804.66,6912678000,3918.12,10513966000,5959.34,16727140000,9367,10147160000,5751.44,2755556000,1561.86,10151195000,5739,7131933000,4042.4,1845609000,1046.1,5765734000,3268.03,2730706000,1547.77,764641000,433.4,811545000,459.99,602595000,341.55,477560000,270.68,698169000,395.72,1630971000,924.44,905913000,513.47,638981000,362.18,1848552000,1047.76,53485000,30.32,18532175000,10504.08,1764283,182.0916667
2003,Rhode Island,1720078000,10935.99,109011000,693.08,713197000,4534.4,897870000,5708.52,1561685000,9315,1006252000,6397.59,340692000,2166.07,971700000,5704,713707000,4537.64,226428000,1439.59,525727000,3342.49,273199000,1736.96,94212000,598.99,125286000,796.55,66480000,422.67,21322000,135.56,88471000,562.48,123712000,786.54,63169000,401.62,37287000,237.06,31360000,199.38,0,0,221358000,1407.36,157286,182.0916667
2003,South Carolina,5701083000,8241.97,535356000,773.96,2761951000,3992.91,2403776000,3475.1,4944042000,7047,3104530000,4488.17,877654000,1268.81,2888468000,4169,2083806000,3012.53,572691000,827.93,1731333000,2502.96,894943000,1293.8,261596000,378.19,349031000,504.59,310997000,449.6,60577000,87.58,286141000,413.67,435814000,630.05,159802000,231.02,128966000,186.44,865462000,1251.18,0,0,4020200000,5811.94,691714,182.0916667
2003,South Dakota,962569000,7541.99,148498000,1163.52,328576000,2574.48,485495000,3803.99,837642000,6532,522819000,4096.43,132194000,1035.78,499480000,3913,358669000,2810.27,88531000,693.66,295468000,2315.07,147436000,1155.2,38960000,305.26,44726000,350.44,40935000,320.74,28602000,224.1,41951000,328.7,80366000,629.69,27008000,211.62,31880000,249.79,122247000,957.84,0,0,465374000,3646.33,127628,182.0916667
2003,Tennessee,5969796000,6596.03,608447000,672.27,2648909000,2926.78,2712440000,2996.98,5679612000,6201,3694598000,4082.16,868962000,960.12,3621601000,4002,2596957000,2869.38,581856000,642.89,1716956000,1897.07,932930000,1030.79,229441000,253.51,192961000,213.2,287274000,317.41,114960000,127.02,299932000,331.39,539370000,595.95,197759000,218.5,84700000,93.59,635950000,702.66,0,0,3392453000,3748.32,905059,182.0916667
2003,Texas,35009477000,8331.87,3360082000,799.66,13675228000,3254.55,17974167000,4277.65,30005043000,7076,20687817000,4923.47,3357017000,798.93,18009879000,4286,13960956000,3322.55,2111243000,502.45,10264033000,2442.73,6053472000,1440.66,1058924000,252.01,1463592000,348.32,1708764000,406.67,477571000,113.66,1641571000,390.68,3170706000,754.59,815655000,194.12,986174000,234.7,4764154000,1133.82,1914070000,455.53,30629415000,7289.47,4201874,182.0916667
2003,Utah,2874773000,5951.1,263030000,544.5,1607204000,3327.09,1004539000,2079.51,2418841000,4860,1486218000,3076.64,527666000,1092.33,1508566000,3123,1031070000,2134.43,365691000,757.02,705128000,1459.69,409042000,846.76,143352000,296.75,82599000,170.99,108862000,225.36,25674000,53.15,143307000,296.66,216043000,447.23,77708000,160.86,50935000,105.44,469251000,971.4,0,0,1510400000,3126.69,483066,182.0916667
2003,Vermont,1123632000,11687.21,79956000,831.64,779124000,8103.89,264552000,2751.68,1040475000,10322,618513000,6433.33,180385000,1876.24,662999000,6438,436803000,4543.31,127050000,1321.48,345187000,3590.39,171083000,1779.48,50669000,527.02,74102000,770.76,37836000,393.54,26805000,278.81,72008000,748.98,80903000,841.49,32352000,336.5,21181000,220.31,46411000,482.73,1636000,17.02,291218000,3029.04,96142,182.0916667
2003,Virginia,10327826000,8786.24,698716000,594.42,4087720000,3477.57,5541390000,4714.26,9271557000,7832,6332416000,5387.21,1619631000,1377.88,5661291000,4814,4218655000,3588.96,1065840000,906.75,3184333000,2709.02,1914382000,1628.63,498421000,424.02,442172000,376.17,576190000,490.19,138827000,118.11,545008000,463.66,907830000,772.32,434770000,369.87,139536000,118.71,1069375000,909.75,0,0,5590084000,4755.68,1175454,182.0916667
2003,Washington,8543056000,8420.31,702469000,692.38,5334268000,5257.63,2506319000,2470.31,7242930000,7101,4859147000,4789.33,1112666000,1096.68,4332487000,4270,3218299000,3172.06,704998000,694.87,2514359000,2478.23,1538639000,1516.53,372988000,367.63,451044000,444.56,334091000,329.29,97812000,96.41,437983000,431.69,679966000,670.2,280241000,276.21,233222000,229.87,1189781000,1172.69,0,0,7061551000,6960.09,1014577,182.0916667
2003,West Virginia,2497391000,8868.86,267470000,949.85,1519848000,5397.36,710073000,2521.65,2346756000,8218,1400980000,4975.23,625705000,2222.03,1420396000,5044,933566000,3315.33,412077000,1463.39,761887000,2705.65,393803000,1398.49,184598000,655.55,80040000,284.24,63992000,227.25,63171000,224.34,130455000,463.28,238042000,845.35,153342000,544.56,32845000,116.64,166233000,590.33,0,0,187008000,664.11,281591,182.0916667
2003,Wisconsin,8832313000,10085.04,530014000,605.19,4838109000,5524.32,3464190000,3955.53,7948676000,8993,4551170000,5196.68,2023217000,2310.18,4844788000,5532,3164136000,3612.92,1358450000,1551.12,2757563000,3148.68,1224219000,1397.85,613363000,700.36,352697000,402.72,400929000,457.79,191241000,218.37,408137000,466.02,757103000,864.49,328585000,375.19,318871000,364.1,733156000,837.14,801585000,915.28,4855389000,5544.05,875784,182.0916667
